wallTime,elapsed,local,requested,repeated,count,kind,x,y,z,fx,fy,fz,duration,remaining,radius,owner,first,second,split,cycle,process
63925005566.5025,11.01815,2,1,0,7,4,-6,0.1,0,0,0,-1,3,2.033378,0.55,2,1.45,0,0,0,50268
63925005566.5025,11.01815,2,1,0,7,5,0,0.1,0,0,0,0,5,4.033377,2.1,1,0,0,0,0,50268
63925005566.5025,11.01815,2,1,0,7,6,6,0.1,0,0,0,0,6,5.033377,1.44,3,1.4,0,0,0,50268
63925005566.5025,11.01815,2,1,0,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,4.033377,0,-1,-1,0,0,0,50268
63925005566.5532,11.07814,2,1,0,7,1,-6,0.1,-6,0,0,1,5,3.983376,1.495,1,0.3925,1.35,0,0,50268
63925005566.5532,11.07814,2,1,0,7,2,0,0.1,-6,0,0,1,6,4.983376,0,-1,1.4,0.6,1,0,50268
63925005566.5532,11.07814,2,1,0,7,3,6,0.1,-6,1,0,0,3,1.983377,0.8,1,0,0,0,0,50268
63925005566.5532,11.07814,2,1,0,7,4,-6,0.1,0,0,0,-1,3,1.983377,0.55,2,1.45,0,0,0,50268
63925005566.5532,11.07814,2,1,0,7,5,0,0.1,0,0,0,0,5,3.983376,2.1,1,0,0,0,0,50268
63925005566.5532,11.07814,2,1,0,7,6,6,0.1,0,0,0,0,6,4.983376,1.44,3,1.4,0,0,0,50268
63925005566.5532,11.07814,2,1,0,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.983377,0,-1,-1,0,0,0,50268
63925005566.6078,11.07814,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.931981,1.495,1,0.3925,1.35,0,0,50268
63925005566.6078,11.07814,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.931982,0,-1,1.4,0.6,1,0,50268
63925005566.6078,11.07814,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.931983,0.8,1,0,0,0,0,50268
63925005566.6078,11.07814,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.931983,0.55,2,1.45,0,0,0,50268
63925005566.6078,11.07814,2,1,1,7,5,0,0.1,0,0,0,0,5,3.931981,2.1,1,0,0,0,0,50268
63925005566.6078,11.07814,2,1,1,7,6,6,0.1,0,0,0,0,6,4.931982,1.44,3,1.4,0,0,0,50268
63925005566.6078,11.07814,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.931982,0,-1,-1,0,0,0,50268
63925005566.6702,11.15813,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.865314,1.495,1,0.3925,1.35,0,0,50268
63925005566.6702,11.15813,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.865314,0,-1,1.4,0.6,1,0,50268
63925005566.6702,11.15813,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.865315,0.8,1,0,0,0,0,50268
63925005566.6702,11.15813,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.865315,0.55,2,1.45,0,0,0,50268
63925005566.6702,11.15813,2,1,1,7,5,0,0.1,0,0,0,0,5,3.865314,2.1,1,0,0,0,0,50268
63925005566.6702,11.15813,2,1,1,7,6,6,0.1,0,0,0,0,6,4.865314,1.44,3,1.4,0,0,0,50268
63925005566.6702,11.15813,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.865314,0,-1,-1,0,0,0,50268
63925005566.7367,11.21812,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.798646,1.495,1,0.3925,1.35,0,0,50268
63925005566.7367,11.21812,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.798647,0,-1,1.4,0.6,1,0,50268
63925005566.7367,11.21812,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.798648,0.8,1,0,0,0,0,50268
63925005566.7367,11.21812,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.798648,0.55,2,1.45,0,0,0,50268
63925005566.7367,11.21812,2,1,1,7,5,0,0.1,0,0,0,0,5,3.798646,2.1,1,0,0,0,0,50268
63925005566.7367,11.21812,2,1,1,7,6,6,0.1,0,0,0,0,6,4.798647,1.44,3,1.4,0,0,0,50268
63925005566.7367,11.21812,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.798646,0,-1,-1,0,0,0,50268
63925005566.7863,11.3181,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.748311,1.495,1,0.3925,1.35,0,0,50268
63925005566.7863,11.3181,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.748312,0,-1,1.4,0.6,1,0,50268
63925005566.7863,11.3181,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.748312,0.8,1,0,0,0,0,50268
63925005566.7863,11.3181,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.748312,0.55,2,1.45,0,0,0,50268
63925005566.7863,11.3181,2,1,1,7,5,0,0.1,0,0,0,0,5,3.748311,2.1,1,0,0,0,0,50268
63925005566.7863,11.3181,2,1,1,7,6,6,0.1,0,0,0,0,6,4.748312,1.44,3,1.4,0,0,0,50268
63925005566.7863,11.3181,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.748311,0,-1,-1,0,0,0,50268
63925005566.8385,11.3181,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.698219,1.495,1,0.3925,1.35,0,0,50268
63925005566.8385,11.3181,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.69822,0,-1,1.4,0.6,1,0,50268
63925005566.8385,11.3181,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.69822,0.8,1,0,0,0,0,50268
63925005566.8385,11.3181,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.69822,0.55,2,1.45,0,0,0,50268
63925005566.8385,11.3181,2,1,1,7,5,0,0.1,0,0,0,0,5,3.698219,2.1,1,0,0,0,0,50268
63925005566.8385,11.3181,2,1,1,7,6,6,0.1,0,0,0,0,6,4.69822,1.44,3,1.4,0,0,0,50268
63925005566.8385,11.3181,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.698219,0,-1,-1,0,0,0,50268
63925005566.9037,11.37809,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.631496,1.495,1,0.3925,1.35,0,0,50268
63925005566.9037,11.37809,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.631497,0,-1,1.4,0.6,1,0,50268
63925005566.9037,11.37809,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.631497,0.8,1,0,0,0,0,50268
63925005566.9037,11.37809,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.631497,0.55,2,1.45,0,0,0,50268
63925005566.9037,11.37809,2,1,1,7,5,0,0.1,0,0,0,0,5,3.631496,2.1,1,0,0,0,0,50268
63925005566.9037,11.37809,2,1,1,7,6,6,0.1,0,0,0,0,6,4.631497,1.44,3,1.4,0,0,0,50268
63925005566.9037,11.37809,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.631496,0,-1,-1,0,0,0,50268
63925005566.953,11.43808,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.581495,1.495,1,0.3925,1.35,0,0,50268
63925005566.953,11.43808,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.581497,0,-1,1.4,0.6,1,0,50268
63925005566.953,11.43808,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.581496,0.8,1,0,0,0,0,50268
63925005566.953,11.43808,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.581496,0.55,2,1.45,0,0,0,50268
63925005566.953,11.43808,2,1,1,7,5,0,0.1,0,0,0,0,5,3.581495,2.1,1,0,0,0,0,50268
63925005566.953,11.43808,2,1,1,7,6,6,0.1,0,0,0,0,6,4.581497,1.44,3,1.4,0,0,0,50268
63925005566.9545,11.43808,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.581495,0,-1,-1,0,0,0,50268
63925005567.021,11.53806,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.514828,1.495,1,0.3925,1.35,0,0,50268
63925005567.021,11.53806,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.514829,0,-1,1.4,0.6,1,0,50268
63925005567.021,11.53806,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.514828,0.8,1,0,0,0,0,50268
63925005567.021,11.53806,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.514828,0.55,2,1.45,0,0,0,50268
63925005567.021,11.53806,2,1,1,7,5,0,0.1,0,0,0,0,5,3.514828,2.1,1,0,0,0,0,50268
63925005567.021,11.53806,2,1,1,7,6,6,0.1,0,0,0,0,6,4.514829,1.44,3,1.4,0,0,0,50268
63925005567.021,11.53806,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.514827,0,-1,-1,0,0,0,50268
63925005567.0879,11.61805,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.448009,1.495,1,0.3925,1.35,0,0,50268
63925005567.0879,11.61805,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.44801,0,-1,1.4,0.6,1,0,50268
63925005567.0879,11.61805,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.448009,0.8,1,0,0,0,0,50268
63925005567.0879,11.61805,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.448009,0.55,2,1.45,0,0,0,50268
63925005567.0879,11.61805,2,1,1,7,5,0,0.1,0,0,0,0,5,3.448009,2.1,1,0,0,0,0,50268
63925005567.0879,11.61805,2,1,1,7,6,6,0.1,0,0,0,0,6,4.44801,1.44,3,1.4,0,0,0,50268
63925005567.0879,11.61805,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.448008,0,-1,-1,0,0,0,50268
63925005567.3834,11.67804,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.381054,1.495,1,0.3925,1.35,0,0,50268
63925005567.3834,11.67804,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.381055,0,-1,1.4,0.6,1,0,50268
63925005567.3834,11.67804,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.381055,0.8,1,0,0,0,0,50268
63925005567.3834,11.67804,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.381055,0.55,2,1.45,0,0,0,50268
63925005567.3834,11.67804,2,1,1,7,5,0,0.1,0,0,0,0,5,3.381054,2.1,1,0,0,0,0,50268
63925005567.3834,11.67804,2,1,1,7,6,6,0.1,0,0,0,0,6,4.381055,1.44,3,1.4,0,0,0,50268
63925005567.3834,11.67804,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.381054,0,-1,-1,0,0,0,50268
63925005567.3882,11.918,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.364388,1.495,1,0.3925,1.35,0,0,50268
63925005567.3882,11.918,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.364389,0,-1,1.4,0.6,1,0,50268
63925005567.3882,11.918,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.364388,0.8,1,0,0,0,0,50268
63925005567.3882,11.918,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.364388,0.55,2,1.45,0,0,0,50268
63925005567.3882,11.918,2,1,1,7,5,0,0.1,0,0,0,0,5,3.364388,2.1,1,0,0,0,0,50268
63925005567.3882,11.918,2,1,1,7,6,6,0.1,0,0,0,0,6,4.364389,1.44,3,1.4,0,0,0,50268
63925005567.3882,11.918,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.364387,0,-1,-1,0,0,0,50268
63925005567.4538,11.97799,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.081673,1.495,1,0.3925,1.35,0,0,50268
63925005567.4538,11.97799,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.081674,0,-1,1.4,0.6,1,0,50268
63925005567.4538,11.97799,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.081674,0.8,1,0,0,0,0,50268
63925005567.4538,11.97799,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.081674,0.55,2,1.45,0,0,0,50268
63925005567.4538,11.97799,2,1,1,7,5,0,0.1,0,0,0,0,5,3.081673,2.1,1,0,0,0,0,50268
63925005567.4538,11.97799,2,1,1,7,6,6,0.1,0,0,0,0,6,4.081674,1.44,3,1.4,0,0,0,50268
63925005567.4538,11.97799,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.081673,0,-1,-1,0,0,0,50268
63925005567.5201,12.03798,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.015006,1.495,1,0.3925,1.35,0,0,50268
63925005567.5201,12.03798,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.015007,0,-1,1.4,0.6,1,0,50268
63925005567.5201,12.03798,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.015007,0.8,1,0,0,0,0,50268
63925005567.5201,12.03798,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.015007,0.55,2,1.45,0,0,0,50268
63925005567.5201,12.03798,2,1,1,7,5,0,0.1,0,0,0,0,5,3.015006,2.1,1,0,0,0,0,50268
63925005567.5201,12.03798,2,1,1,7,6,6,0.1,0,0,0,0,6,4.015007,1.44,3,1.4,0,0,0,50268
63925005567.5201,12.03798,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.015006,0,-1,-1,0,0,0,50268
63925005567.5709,12.09797,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.965005,1.495,1,0.3925,1.35,0,0,50268
63925005567.5709,12.09797,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.965006,0,-1,1.4,0.6,1,0,50268
63925005567.5709,12.09797,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.9650058,0.8,1,0,0,0,0,50268
63925005567.5709,12.09797,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.9650058,0.55,2,1.45,0,0,0,50268
63925005567.5709,12.09797,2,1,1,7,5,0,0.1,0,0,0,0,5,2.965005,2.1,1,0,0,0,0,50268
63925005567.5709,12.09797,2,1,1,7,6,6,0.1,0,0,0,0,6,3.965006,1.44,3,1.4,0,0,0,50268
63925005567.5709,12.09797,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.965004,0,-1,-1,0,0,0,50268
63925005567.621,12.13796,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.915004,1.495,1,0.3925,1.35,0,0,50268
63925005567.621,12.13796,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.915005,0,-1,1.4,0.6,1,0,50268
63925005567.621,12.13796,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.9150055,0.8,1,0,0,0,0,50268
63925005567.621,12.13796,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.9150055,0.55,2,1.45,0,0,0,50268
63925005567.621,12.13796,2,1,1,7,5,0,0.1,0,0,0,0,5,2.915004,2.1,1,0,0,0,0,50268
63925005567.621,12.13796,2,1,1,7,6,6,0.1,0,0,0,0,6,3.915005,1.44,3,1.4,0,0,0,50268
63925005567.621,12.13796,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.915004,0,-1,-1,0,0,0,50268
63925005567.6867,12.19795,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.848337,1.495,1,0.3925,1.35,0,0,50268
63925005567.6867,12.19795,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.848338,0,-1,1.4,0.6,1,0,50268
63925005567.6867,12.19795,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.8483382,0.8,1,0,0,0,0,50268
63925005567.6867,12.19795,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.8483382,0.55,2,1.45,0,0,0,50268
63925005567.6867,12.19795,2,1,1,7,5,0,0.1,0,0,0,0,5,2.848337,2.1,1,0,0,0,0,50268
63925005567.6867,12.19795,2,1,1,7,6,6,0.1,0,0,0,0,6,3.848338,1.44,3,1.4,0,0,0,50268
63925005567.6867,12.19795,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.848337,0,-1,-1,0,0,0,50268
63925005567.7372,12.23795,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.798337,1.495,1,0.3925,1.35,0,0,50268
63925005567.7372,12.23795,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.798337,0,-1,1.4,0.6,1,0,50268
63925005567.7372,12.23795,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.7983378,0.8,1,0,0,0,0,50268
63925005567.7372,12.23795,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.7983378,0.55,2,1.45,0,0,0,50268
63925005567.7372,12.23795,2,1,1,7,5,0,0.1,0,0,0,0,5,2.798337,2.1,1,0,0,0,0,50268
63925005567.7372,12.23795,2,1,1,7,6,6,0.1,0,0,0,0,6,3.798337,1.44,3,1.4,0,0,0,50268
63925005567.7372,12.23795,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.798336,0,-1,-1,0,0,0,50268
63925005567.8027,12.27794,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.731669,1.495,1,0.3925,1.35,0,0,50268
63925005567.8027,12.27794,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.73167,0,-1,1.4,0.6,1,0,50268
63925005567.8027,12.27794,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.7316706,0.8,1,0,0,0,0,50268
63925005567.8027,12.27794,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.7316706,0.55,2,1.45,0,0,0,50268
63925005567.8027,12.27794,2,1,1,7,5,0,0.1,0,0,0,0,5,2.731669,2.1,1,0,0,0,0,50268
63925005567.8027,12.27794,2,1,1,7,6,6,0.1,0,0,0,0,6,3.73167,1.44,3,1.4,0,0,0,50268
63925005567.8027,12.27794,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.731669,0,-1,-1,0,0,0,50268
63925005567.8534,12.33793,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.681669,1.495,1,0.3925,1.35,0,0,50268
63925005567.8534,12.33793,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.681669,0,-1,1.4,0.6,1,0,50268
63925005567.8534,12.33793,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.6816701,0.8,1,0,0,0,0,50268
63925005567.8534,12.33793,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.6816701,0.55,2,1.45,0,0,0,50268
63925005567.8534,12.33793,2,1,1,7,5,0,0.1,0,0,0,0,5,2.681669,2.1,1,0,0,0,0,50268
63925005567.8534,12.33793,2,1,1,7,6,6,0.1,0,0,0,0,6,3.681669,1.44,3,1.4,0,0,0,50268
63925005567.8534,12.33793,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.681668,0,-1,-1,0,0,0,50268
63925005567.92,12.41792,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.615001,1.495,1,0.3925,1.35,0,0,50268
63925005567.92,12.41792,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.615002,0,-1,1.4,0.6,1,0,50268
63925005567.92,12.41792,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.6150027,0.8,1,0,0,0,0,50268
63925005567.92,12.41792,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.6150027,0.55,2,1.45,0,0,0,50268
63925005567.92,12.41792,2,1,1,7,5,0,0.1,0,0,0,0,5,2.615001,2.1,1,0,0,0,0,50268
63925005567.92,12.41792,2,1,1,7,6,6,0.1,0,0,0,0,6,3.615002,1.44,3,1.4,0,0,0,50268
63925005567.92,12.41792,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.615001,0,-1,-1,0,0,0,50268
63925005567.9874,12.4979,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.548334,1.495,1,0.3925,1.35,0,0,50268
63925005567.9874,12.4979,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.548335,0,-1,1.4,0.6,1,0,50268
63925005567.9874,12.4979,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.5483352,0.8,1,0,0,0,0,50268
63925005567.9874,12.4979,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.5483352,0.55,2,1.45,0,0,0,50268
63925005567.9874,12.4979,2,1,1,7,5,0,0.1,0,0,0,0,5,2.548334,2.1,1,0,0,0,0,50268
63925005567.9874,12.4979,2,1,1,7,6,6,0.1,0,0,0,0,6,3.548335,1.44,3,1.4,0,0,0,50268
63925005567.9874,12.4979,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.548333,0,-1,-1,0,0,0,50268
63925005568.0377,12.5379,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.498333,1.495,1,0.3925,1.35,0,0,50268
63925005568.0377,12.5379,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.498334,0,-1,1.4,0.6,1,0,50268
63925005568.0377,12.5379,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.4983347,0.8,1,0,0,0,0,50268
63925005568.0377,12.5379,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.4983347,0.55,2,1.45,0,0,0,50268
63925005568.0377,12.5379,2,1,1,7,5,0,0.1,0,0,0,0,5,2.498333,2.1,1,0,0,0,0,50268
63925005568.0377,12.5379,2,1,1,7,6,6,0.1,0,0,0,0,6,3.498334,1.44,3,1.4,0,0,0,50268
63925005568.0377,12.5379,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.498333,0,-1,-1,0,0,0,50268
63925005568.1036,12.59789,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.431665,1.495,1,0.3925,1.35,0,0,50268
63925005568.1036,12.59789,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.431666,0,-1,1.4,0.6,1,0,50268
63925005568.1036,12.59789,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.431667,0.8,1,0,0,0,0,50268
63925005568.1036,12.59789,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.431667,0.55,2,1.45,0,0,0,50268
63925005568.1036,12.59789,2,1,1,7,5,0,0.1,0,0,0,0,5,2.431665,2.1,1,0,0,0,0,50268
63925005568.1036,12.59789,2,1,1,7,6,6,0.1,0,0,0,0,6,3.431666,1.44,3,1.4,0,0,0,50268
63925005568.1036,12.59789,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.431665,0,-1,-1,0,0,0,50268
63925005568.1539,12.65788,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.381665,1.495,1,0.3925,1.35,0,0,50268
63925005568.1539,12.65788,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.381666,0,-1,1.4,0.6,1,0,50268
63925005568.1539,12.65788,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.3816666,0.8,1,0,0,0,0,50268
63925005568.1539,12.65788,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.3816666,0.55,2,1.45,0,0,0,50268
63925005568.1539,12.65788,2,1,1,7,5,0,0.1,0,0,0,0,5,2.381665,2.1,1,0,0,0,0,50268
63925005568.1539,12.65788,2,1,1,7,6,6,0.1,0,0,0,0,6,3.381666,1.44,3,1.4,0,0,0,50268
63925005568.1539,12.65788,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.381665,0,-1,-1,0,0,0,50268
63925005568.2201,12.71786,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.314924,1.495,1,0.3925,1.35,0,0,50268
63925005568.2201,12.71786,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.314925,0,-1,1.4,0.6,1,0,50268
63925005568.2201,12.71786,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.3149252,0.8,1,0,0,0,0,50268
63925005568.2201,12.71786,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.3149252,0.55,2,1.45,0,0,0,50268
63925005568.2201,12.71786,2,1,1,7,5,0,0.1,0,0,0,0,5,2.314924,2.1,1,0,0,0,0,50268
63925005568.2201,12.71786,2,1,1,7,6,6,0.1,0,0,0,0,6,3.314925,1.44,3,1.4,0,0,0,50268
63925005568.2201,12.71786,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.314924,0,-1,-1,0,0,0,50268
63925005568.2875,12.79785,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.248256,1.495,1,0.3925,1.35,0,0,50268
63925005568.2875,12.79785,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.248257,0,-1,1.4,0.6,1,0,50268
63925005568.2875,12.79785,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.2482577,0.8,1,0,0,0,0,50268
63925005568.2875,12.79785,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.2482577,0.55,2,1.45,0,0,0,50268
63925005568.2875,12.79785,2,1,1,7,5,0,0.1,0,0,0,0,5,2.248256,2.1,1,0,0,0,0,50268
63925005568.2875,12.79785,2,1,1,7,6,6,0.1,0,0,0,0,6,3.248257,1.44,3,1.4,0,0,0,50268
63925005568.2875,12.79785,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.248256,0,-1,-1,0,0,0,50268
63925005568.3373,12.85784,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.198256,1.495,1,0.3925,1.35,0,0,50268
63925005568.3373,12.85784,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.198257,0,-1,1.4,0.6,1,0,50268
63925005568.3373,12.85784,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.198257,0.8,1,0,0,0,0,50268
63925005568.3373,12.85784,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.198257,0.55,2,1.45,0,0,0,50268
63925005568.3373,12.85784,2,1,1,7,5,0,0.1,0,0,0,0,5,2.198256,2.1,1,0,0,0,0,50268
63925005568.3373,12.85784,2,1,1,7,6,6,0.1,0,0,0,0,6,3.198257,1.44,3,1.4,0,0,0,50268
63925005568.3373,12.85784,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.198256,0,-1,-1,0,0,0,50268
63925005568.403,12.91783,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.131588,1.495,1,0.3925,1.35,0,0,50268
63925005568.403,12.91783,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.131589,0,-1,1.4,0.6,1,0,50268
63925005568.403,12.91783,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.1315897,0.8,1,0,0,0,0,50268
63925005568.403,12.91783,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.1315897,0.55,2,1.45,0,0,0,50268
63925005568.403,12.91783,2,1,1,7,5,0,0.1,0,0,0,0,5,2.131588,2.1,1,0,0,0,0,50268
63925005568.403,12.91783,2,1,1,7,6,6,0.1,0,0,0,0,6,3.131589,1.44,3,1.4,0,0,0,50268
63925005568.403,12.91783,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.131588,0,-1,-1,0,0,0,50268
63925005568.4534,12.97782,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.081572,1.495,1,0.3925,1.35,0,0,50268
63925005568.4534,12.97782,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.081573,0,-1,1.4,0.6,1,0,50268
63925005568.4534,12.97782,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.08157334,0.8,1,0,0,0,0,50268
63925005568.4534,12.97782,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.08157334,0.55,2,1.45,0,0,0,50268
63925005568.4534,12.97782,2,1,1,7,5,0,0.1,0,0,0,0,5,2.081572,2.1,1,0,0,0,0,50268
63925005568.4534,12.97782,2,1,1,7,6,6,0.1,0,0,0,0,6,3.081573,1.44,3,1.4,0,0,0,50268
