wallTime,elapsed,local,active,remaining,cooldown,visuals,orbit,slow,immune,held,refreshed,x,y,z,ultcharge,variant
63925004129.9992,6.458916,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.0324,6.498909,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.0656,6.538902,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.0988,6.558899,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.1325,6.598892,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.1658,6.638885,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.1986,6.658882,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.233,6.698875,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.2658,6.738869,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.2984,6.758865,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.332,6.798859,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.366,6.838852,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.3986,6.858849,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.4328,6.898842,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.4662,6.938835,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.4983,6.958832,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.5329,6.998825,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.5654,7.038818,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.5985,7.058815,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.6329,7.098808,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.6657,7.138802,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.6987,7.158798,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.732,7.198792,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.766,7.238785,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.7992,7.258781,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.8322,7.298775,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.866,7.338768,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.8985,7.358765,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.9328,7.398758,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
