sample,frame_ms
691,9.972499
692,3.344997
693,6.653203
694,3.354797
695,6.651999
696,6.663201
697,3.346003
698,6.647201
699,3.348795
700,6.660700
701,3.339902
702,6.676701
703,6.653699
704,3.349802
705,6.648398
706,6.685303
707,3.329996
708,10.010400
709,3.329996
710,6.628501
711,3.360403
712,6.642198
713,3.382001
714,6.612798
715,3.361302
716,6.651999
717,3.340405
718,6.659099
719,3.352296
720,6.649703
721,6.668899
722,3.361798
723,6.672704
724,6.628997
725,3.341100
726,6.675602
727,3.350602
728,6.655697
729,6.651601
730,3.361997
731,9.978401
732,3.360502
733,6.630499
734,6.668098
735,3.342900
736,6.662599
737,6.661706
738,3.329996
739,6.679804
740,6.653996
741,3.334899
742,6.679599
743,6.646705
744,3.339796
745,6.654004
746,3.354400
747,6.638896
748,3.359198
749,6.644806
750,3.353898
751,6.646698
752,3.361302
753,6.633801
754,3.379599
755,6.612996
756,3.381002
757,6.636104
758,3.364796
759,6.618800
760,3.363704
761,6.642396
762,3.368601
763,6.636600
764,6.671301
765,3.350397
766,6.642000
767,3.348299
768,6.666199
769,6.665504
770,3.343800
771,6.642602
772,3.352098
773,6.659998
774,6.670004
775,3.342900
776,6.629499
777,6.712698
778,3.329996
779,6.631406
780,3.390497
781,6.607100
782,3.362401
783,6.641497
784,3.368601
785,6.635204
786,3.350496
787,6.645798
788,3.353706
789,6.642000
790,3.343700
791,6.659800
792,3.351899
793,6.654400
794,3.349695
795,6.643403
796,3.353898
797,6.653004
798,3.351693
799,6.653501
800,3.347201
801,6.648803
802,3.360098
803,6.633603
804,3.378500
805,6.659198
806,6.641702
807,3.358199
808,6.677997
809,6.644005
810,3.355095
811,6.622704
812,3.340696
813,6.647704
814,3.394700
815,6.652601
816,6.634999
817,3.355400
818,6.632497
819,3.354705
820,6.644097
821,3.379904
822,6.617099
823,3.352098
824,6.650298
825,3.371804
826,6.647697
827,3.348505
828,6.631598
829,3.377501
830,6.618098
831,3.369997
832,6.643304
833,3.354698
834,6.678302
835,3.329996
836,6.655201
837,6.660105
838,3.358900
839,6.616100
840,3.365398
841,6.635601
842,3.368396
843,6.633000
844,3.377105
845,6.635396
846,3.347499
847,6.640901
848,3.438705
849,6.608595
850,3.330003
851,6.623398
852,3.380400
853,6.618701
854,3.385402
855,6.623894
856,3.373902
857,6.626700
858,3.354804
859,6.630095
860,3.381002
861,6.624702
862,3.346195
863,6.649305
864,3.348498
865,6.657001
866,3.345401
