time,elapsed,local,host,zack,pick,charged,held,s2charges,ultcharge,grounded,casterY,ultRemaining,bolts,boltX,boltZ,chargeVisuals,chargedFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,frontX,frontY,frontZ,magnetRemaining,wallTime
27.3206465833262,15.25744,1,0,1,3,0,1,1,0,1,0.12,4.484992,0,0,0,2,0,1,0.5554826,0.9322858,-7.451477,0,4.24043,0.8204199,-5.551339,0,63925003126.1888
27.3866493896767,15.31743,1,0,1,3,0,1,1,0,1,0.12,4.418323,0,0,0,2,0,1,0.5554825,0.932286,-7.451477,0,4.24043,0.8204199,-5.551339,0,63925003126.2553
27.4526506120153,15.39742,1,0,1,3,0,1,1,0,1,0.12,4.351655,0,0,0,2,0,1,0.5554825,0.9322861,-7.451477,0,4.24043,0.8204199,-5.551339,0,63925003126.3221
27.5186517329328,15.45741,1,0,1,3,0,1,1,0,1,0.12,4.284987,0,0,0,2,0,1,0.5554824,0.9322861,-7.451477,0,4.24043,0.8204199,-5.551339,0,63925003126.3885
27.5846530511603,15.5174,1,0,1,3,0,1,1,0,1,0.12,4.218319,0,0,0,2,0,1,0.5554824,0.9322861,-7.451477,0,4.24043,0.8204199,-5.551339,0,63925003126.4556
27.6506770415977,15.59738,1,0,1,3,0,1,1,0,1,0.12,4.151651,0,0,0,2,0,1,0.5554824,0.9322861,-7.451477,0,4.24043,0.8204199,-5.551339,0,63925003126.5225
27.7166779596731,15.65737,1,0,1,3,0,1,1,0,1,0.12,4.084961,0,0,0,2,0,1,0.5554824,0.9322861,-7.451477,0,4.24043,0.8204199,-5.551339,0,63925003126.589
27.7668455330469,15.69736,1,0,1,3,0,1,1,0,1,0.12,4.03496,0,0,0,2,0,1,0.5554824,0.9322861,-7.451477,0,4.24043,0.8204199,-5.551339,0,63925003126.6399
27.8335135253146,15.75735,1,0,1,3,0,1,1,0,1,0.12,3.968292,0,0,0,2,0,1,0.5554824,0.9322861,-7.451477,0,4.24043,0.8204199,-5.551339,0,63925003126.7067
27.9001814273559,15.81734,1,0,1,3,0,1,1,0,1,0.12,3.901625,0,0,0,2,0,1,0.5554825,0.9322861,-7.451477,0,4.24043,0.8204199,-5.551339,0,63925003126.7719
27.966515783146,15.89733,1,0,1,3,0,1,1,0,1,0.12,3.834957,0,0,0,2,0,1,0.5554825,0.9322861,-7.451477,0,4.24043,0.8204199,-5.551339,0,63925003126.839
28.0166835595109,15.93732,1,0,1,3,0,1,1,0,1,0.12,3.784957,0,0,0,2,0,1,0.5554825,0.9322861,-7.451477,0,4.24043,0.8368989,-5.551339,0,63925003126.8893
